order_id,order_date,customer_id,customer_type,region,sales_channel,product,category,quantity,unit_price,unit_cost,discount_pct,shipping_cost,payment_method,status,gross_sales,discount_amount,net_sales,total_cost,profit
10289,2026-05-05,C1101,B2B,CZ-Central,Online,Webcam,Accessories,3.0,2489.0,1179.0,0.1,281.0,Unknown,Returned,7467.0,746.7,6720.3,3537.0,2902.3
10290,2026-03-20,C1283,B2B,CZ-Central,Sales Rep,Monitor 27,Electronics,2.0,8899.0,5080.0,0.05,575.0,Card,Returned,17798.0,889.9000000000001,16908.1,10160.0,6173.0999999999985
10291,2026-03-22,C1231,B2C,SK-East,Partner,Printer,Office,6.0,6503.0,4515.0,0.0,459.0,Invoice,Completed,39018.0,0.0,39018.0,27090.0,11469.0
10292,2026-07-28,C1188,B2C,SK-West,Partner,Office Chair,Furniture,4.0,6475.0,4028.0,0.05,267.0,Bank Transfer,Returned,25900.0,1295.0,24605.0,16112.0,8226.0
10293,2026-02-28,C1015,B2C,CZ-East,Partner,Desk 180,Furniture,6.0,13319.0,8605.0,0.05,333.0,Bank Transfer,Cancelled,79914.0,3995.7000000000003,75918.3,51630.0,23955.300000000003
10295,2026-04-29,C1110,B2B,SK-East,Partner,Mouse,Accessories,6.0,1101.0,510.0,0.0,366.0,Invoice,Completed,6606.0,0.0,6606.0,3060.0,3180.0
10296,2026-04-24,C1272,B2C,CZ-West,Partner,Desk 140,Furniture,5.0,9013.0,6286.0,0.0,574.0,Card,Completed,45065.0,0.0,45065.0,31430.0,13061.0
10297,2026-01-03,C1152,B2B,SK-East,Sales Rep,Keyboard,Accessories,6.0,1912.0,1013.0,0.0,320.0,Card,Completed,11472.0,0.0,11472.0,6078.0,5074.0
10298,2026-07-16,C1097,B2B,CZ-East,Partner,Keyboard,Accessories,3.0,2024.0,1067.0,0.05,13.0,Invoice,Completed,6072.0,303.6,5768.4,3201.0,2554.3999999999996
10299,2026-02-25,C1139,B2B,CZ-East,Partner,Monitor 34,Electronics,2.0,14304.0,10277.0,0.1,533.0,Bank Transfer,Completed,28608.0,2860.8,25747.2,20554.0,4660.200000000001
10300,2026-04-11,C1197,B2C,SK-West,Partner,Mouse,Accessories,1.0,1213.0,524.0,0.2,337.0,Bank Transfer,Returned,1213.0,242.60000000000002,970.4,524.0,109.39999999999998
10301,2026-04-25,C1185,B2B,CZ-West,Online,Mouse,Accessories,2.0,1086.0,557.0,0.0,396.0,Invoice,Completed,2172.0,0.0,2172.0,1114.0,662.0
10302,2026-06-01,C1060,B2B,CZ-West,Sales Rep,Laptop Air 13,Electronics,2.0,21808.0,16156.0,0.0,244.0,Invoice,Returned,43616.0,0.0,43616.0,32312.0,11060.0
10303,2026-07-07,C1195,B2C,SK-East,Sales Rep,Desk 140,Furniture,6.0,9458.0,5889.0,0.0,406.0,Invoice,Completed,56748.0,0.0,56748.0,35334.0,21008.0
10304,2026-06-25,C1138,B2C,SK-East,Online,Docking Station,Accessories,5.0,4398.0,2695.0,0.0,276.0,Invoice,Completed,21990.0,0.0,21990.0,13475.0,8239.0
10305,2026-03-15,C1265,B2B,CZ-East,Online,Laptop Pro 14,Electronics,3.0,28148.0,19615.0,0.1,267.0,Card,Completed,84444.0,8444.4,75999.6,58845.0,16887.600000000006
10306,2026-04-28,C1175,B2C,SK-East,Sales Rep,Printer,Office,,7049.0,4709.0,0.2,556.0,Card,Completed,,,,,
10307,2026-04-28,C1102,B2C,SK-East,Sales Rep,Desk 180,Furniture,3.0,13263.0,9709.0,0.0,526.0,Bank Transfer,Returned,39789.0,0.0,39789.0,29127.0,10136.0
10308,2026-02-08,C1213,B2C,SK-East,Partner,Office Chair,Furniture,4.0,5841.0,4098.0,0.15,181.0,Invoice,Completed,23364.0,3504.6,19859.4,16392.0,3286.4000000000015
10309,2026-07-01,C1087,B2B,SK-East,Online,Keyboard,Accessories,2.0,1909.0,1035.0,0.1,407.0,Invoice,Completed,3818.0,381.8,3436.2,2070.0,959.1999999999998
10310,2026-02-19,C1122,B2C,CZ-East,Online,Docking Station,Accessories,6.0,3795.0,2611.0,0.15,360.0,Invoice,Completed,22770.0,3415.5,19354.5,15666.0,3328.5
10311,2026-06-26,C1118,B2B,SK-East,Sales Rep,Keyboard,Accessories,5.0,1923.0,1026.0,0.05,181.0,Card,Returned,9615.0,480.75,9134.25,5130.0,3823.25
10312,2026-03-23,C1092,B2C,CZ-Central,Sales Rep,Executive Chair,Furniture,4.0,12488.0,7417.0,0.0,60.0,Card,Completed,49952.0,0.0,49952.0,29668.0,20224.0
10313,2026-06-21,C1223,B2B,CZ-East,Sales Rep,Bookshelf,Furniture,5.0,5370.0,3404.0,0.15,350.0,Card,Returned,26850.0,4027.5,22822.5,17020.0,5452.5
10314,2026-03-17,C1116,B2B,CZ-West,Partner,Bookshelf,Furniture,2.0,5326.0,3494.0,0.05,182.0,Card,Cancelled,10652.0,532.6,10119.4,6988.0,2949.3999999999996
10315,2026-07-03,C1049,B2C,SK-West,Partner,Office Chair,Furniture,2.0,6649.0,3849.0,0.0,,Bank Transfer,Completed,13298.0,0.0,13298.0,7698.0,
10316,2026-06-03,C1105,B2B,Unknown,Sales Rep,Mouse,Accessories,6.0,1037.0,550.0,0.15,550.0,Invoice,Cancelled,6222.0,933.3,5288.7,3300.0,1438.6999999999998
10317,2026-02-21,C1074,B2C,SK-East,Sales Rep,Laptop Air 13,Electronics,3.0,22114.0,17244.0,0.0,317.0,Card,Completed,66342.0,0.0,66342.0,51732.0,14293.0
10318,2026-04-19,C1076,B2C,SK-East,Partner,Executive Chair,Furniture,4.0,12221.0,7293.0,0.0,271.0,Card,Completed,48884.0,0.0,48884.0,29172.0,19441.0
10319,2026-03-24,C1267,B2C,CZ-Central,Sales Rep,Monitor 27,Electronics,4.0,7891.0,5064.0,0.05,521.0,Bank Transfer,Returned,31564.0,1578.2,29985.8,20256.0,9208.8
10320,2026-01-12,C1160,B2B,CZ-Central,Partner,Monitor 27,Electronics,4.0,8642.0,5306.0,0.0,384.0,Invoice,Completed,34568.0,0.0,34568.0,21224.0,12960.0
10321,2026-06-14,C1061,B2B,SK-West,Sales Rep,Office Chair,Furniture,2.0,6253.0,3626.0,0.0,500.0,Invoice,Completed,12506.0,0.0,12506.0,7252.0,4754.0
10322,2026-04-30,C1170,Unknown,CZ-East,Sales Rep,Laptop Air 13,Electronics,7.0,21419.0,17318.0,0.1,389.0,Invoice,Cancelled,149933.0,14993.300000000001,134939.7,121226.0,13324.700000000012
10323,2026-01-22,C1094,B2B,SK-East,Partner,Desk 140,Furniture,5.0,9346.0,6389.0,0.0,295.0,Invoice,Completed,46730.0,0.0,46730.0,31945.0,14490.0
10324,2026-03-04,C1196,B2C,CZ-East,Sales Rep,Monitor 27,Electronics,6.0,7876.0,5347.0,0.1,160.0,Card,Completed,47256.0,4725.6,42530.4,32082.0,10288.400000000001
10325,2026-01-29,C1035,B2C,SK-West,Online,Office Chair,Furniture,4.0,5796.0,3927.0,0.0,77.0,Invoice,Returned,23184.0,0.0,23184.0,15708.0,7399.0
10326,2026-05-02,C1067,B2C,SK-East,Partner,Executive Chair,Furniture,7.0,11779.0,8160.0,0.0,156.0,Card,Completed,82453.0,0.0,82453.0,57120.0,25177.0
10327,2026-05-12,C1105,B2C,CZ-West,Sales Rep,Office Chair,Furniture,6.0,5849.0,3863.0,0.2,515.0,Bank Transfer,Completed,35094.0,7018.8,28075.2,23178.0,4382.200000000001
10328,2026-02-28,C1006,B2B,CZ-Central,Partner,Laptop Air 13,Electronics,2.0,23240.0,17161.0,0.0,254.0,Card,Returned,46480.0,0.0,46480.0,34322.0,11904.0
10329,2026-01-09,C1008,B2B,SK-East,Partner,Docking Station,Accessories,4.0,3792.0,2712.0,0.05,152.0,Card,Returned,15168.0,758.4000000000001,14409.6,10848.0,3409.6000000000004
10330,2026-05-09,C1073,B2B,SK-East,Partner,Desk 180,Furniture,1.0,12362.0,8324.0,0.1,444.0,Bank Transfer,Returned,12362.0,1236.2,11125.8,8324.0,2357.7999999999993
10331,2026-02-16,C1135,B2C,SK-West,Sales Rep,Laptop Air 13,Electronics,7.0,22912.0,17035.0,0.1,286.0,Card,Completed,160384.0,16038.400000000001,144345.6,119245.0,24814.600000000006
10332,2026-05-09,C1227,B2B,CZ-Central,Sales Rep,Mouse,Accessories,1.0,1069.0,530.0,0.0,531.0,Invoice,Completed,1069.0,0.0,1069.0,530.0,8.0
10333,2026-01-14,C1230,B2B,CZ-Central,Sales Rep,Executive Chair,Furniture,1.0,11908.0,7583.0,0.0,257.0,Invoice,Completed,11908.0,0.0,11908.0,7583.0,4068.0
10334,2026-04-08,C1064,B2B,CZ-East,Online,Webcam,Accessories,5.0,2558.0,1335.0,0.0,284.0,Bank Transfer,Completed,12790.0,0.0,12790.0,6675.0,5831.0
10335,2026-01-27,C1123,B2C,CZ-East,Online,Printer,Office,6.0,6493.0,4539.0,0.0,562.0,Card,Completed,38958.0,0.0,38958.0,27234.0,11162.0
10336,2026-07-13,C1161,B2B,CZ-West,Online,Monitor 34,Electronics,1.0,13371.0,9657.0,0.0,245.0,Card,Completed,13371.0,0.0,13371.0,9657.0,3469.0
10337,2026-04-26,C1098,B2B,CZ-West,Partner,Keyboard,Accessories,3.0,1996.0,920.0,0.35,415.0,Card,Completed,5988.0,2095.7999999999997,3892.2000000000003,2760.0,717.2000000000003
10338,2026-07-05,C1117,B2C,CZ-East,Online,Monitor 27,Electronics,7.0,8812.0,4854.0,0.2,192.0,Invoice,Completed,61684.0,12336.800000000001,49347.2,33978.0,15177.199999999997
10339,2026-03-30,C1115,B2C,SK-West,Online,Executive Chair,Furniture,1.0,12296.0,7670.0,0.2,331.0,Invoice,Completed,12296.0,2459.2000000000003,9836.8,7670.0,1835.7999999999993
10340,2026-03-27,C1045,B2C,CZ-West,Sales Rep,Laptop Pro 14,Electronics,7.0,27748.0,20505.0,0.0,233.0,Card,Completed,194236.0,0.0,194236.0,143535.0,50468.0
10341,2026-02-21,C1256,B2C,CZ-West,Online,Printer,Office,2.0,7001.0,4545.0,0.2,311.0,Invoice,Completed,14002.0,2800.4,11201.6,9090.0,1800.6000000000004
10342,2026-02-05,C1154,B2C,CZ-East,Online,Laptop Pro 14,Electronics,5.0,29997.0,20729.0,0.35,168.0,Invoice,Completed,149985.0,52494.75,97490.25,103645.0,-6322.75
10344,2026-01-28,C1161,B2C,CZ-West,Partner,Monitor 34,Electronics,6.0,13207.0,9955.0,0.0,445.0,Bank Transfer,Cancelled,79242.0,0.0,79242.0,59730.0,19067.0
10345,2026-02-02,C1233,B2C,CZ-West,Sales Rep,Paper Shredder,Office,1.0,3227.0,1870.0,0.05,206.0,Card,Completed,3227.0,161.35000000000002,3065.65,1870.0,989.6500000000001
10346,2026-05-24,C1033,B2B,SK-East,Sales Rep,Monitor 34,Electronics,7.0,13347.0,9540.0,0.0,457.0,Bank Transfer,Completed,93429.0,0.0,93429.0,66780.0,26192.0
10347,2026-03-01,C1172,B2B,SK-East,Partner,Printer,Office,2.0,7323.0,4599.0,0.05,326.0,Bank Transfer,Completed,14646.0,732.3000000000001,13913.7,9198.0,4389.700000000001
10348,2026-02-10,C1248,B2B,SK-West,Online,Printer,Office,5.0,6699.0,5055.0,0.15,7.0,Invoice,Completed,33495.0,5024.25,28470.75,25275.0,3188.75
10349,2026-01-14,C1072,B2C,SK-West,Partner,Monitor 27,Electronics,6.0,8332.0,5050.0,0.0,142.0,Invoice,Completed,49992.0,0.0,49992.0,30300.0,19550.0
10350,2026-07-11,C1256,B2C,SK-West,Online,Keyboard,Accessories,4.0,1932.0,927.0,0.05,216.0,Bank Transfer,Returned,7728.0,386.40000000000003,7341.6,3708.0,3417.6000000000004
10351,2026-05-05,C1073,B2C,CZ-West,Online,Desk 140,Furniture,4.0,7956.0,6447.0,0.1,215.0,Card,Returned,31824.0,3182.4,28641.6,25788.0,2638.5999999999985
10352,2026-02-24,C1262,B2C,SK-West,Partner,Bookshelf,Furniture,3.0,5556.0,3532.0,0.1,379.0,Card,Completed,16668.0,1666.8000000000002,15001.2,10596.0,4026.2000000000007
10353,2026-03-10,C1070,B2B,CZ-Central,Sales Rep,Executive Chair,Furniture,4.0,11666.0,6835.0,0.0,177.0,Card,Completed,46664.0,0.0,46664.0,27340.0,19147.0
10354,2026-06-28,C1111,B2B,CZ-Central,Online,Keyboard,Accessories,7.0,1755.0,979.0,0.1,217.0,Card,Cancelled,12285.0,1228.5,11056.5,6853.0,3986.5
10355,2026-05-29,C1185,B2B,SK-East,Partner,Laptop Air 13,Electronics,6.0,21857.0,17074.0,0.05,316.0,Invoice,Completed,131142.0,6557.1,124584.9,102444.0,21824.899999999994
10356,2026-03-23,C1236,B2B,CZ-Central,Partner,Docking Station,Accessories,,3861.0,2615.0,0.05,235.0,Bank Transfer,Completed,,,,,
10357,2026-05-17,C1234,B2C,CZ-Central,Online,Printer,Office,1.0,6353.0,4616.0,0.0,542.0,Bank Transfer,Returned,6353.0,0.0,6353.0,4616.0,1195.0
10358,2026-01-30,C1195,B2B,CZ-West,Partner,Docking Station,Accessories,2.0,4185.0,2958.0,0.0,213.0,Card,Completed,8370.0,0.0,8370.0,5916.0,2241.0
10359,2026-01-04,C1289,B2C,CZ-Central,Online,Keyboard,Accessories,4.0,1978.0,1057.0,0.15,283.0,Bank Transfer,Completed,7912.0,1186.8,6725.2,4228.0,2214.2
10360,2026-06-12,C1245,B2C,CZ-East,Online,Desk 140,Furniture,2.0,9295.0,6676.0,0.05,261.0,Invoice,Completed,18590.0,929.5,17660.5,13352.0,4047.5
10361,2026-04-06,C1164,B2C,CZ-West,Online,Docking Station,Accessories,6.0,4295.0,2479.0,0.2,530.0,Card,Completed,25770.0,5154.0,20616.0,14874.0,5212.0
10362,2026-05-10,C1211,B2C,CZ-Central,Sales Rep,Mouse,Accessories,2.0,1064.0,535.0,0.0,202.0,Card,Returned,2128.0,0.0,2128.0,1070.0,856.0
10363,2026-03-11,C1193,B2B,SK-West,Sales Rep,Executive Chair,Furniture,5.0,12679.0,7748.0,0.0,,Bank Transfer,Completed,63395.0,0.0,63395.0,38740.0,
10364,2026-04-10,C1195,B2B,SK-East,Online,Docking Station,Accessories,5.0,3976.0,2647.0,0.0,268.0,Invoice,Completed,19880.0,0.0,19880.0,13235.0,6377.0
10365,2026-04-06,C1057,B2C,Unknown,Online,Bookshelf,Furniture,1.0,5286.0,3374.0,0.0,257.0,Bank Transfer,Completed,5286.0,0.0,5286.0,3374.0,1655.0
10366,2026-04-24,C1168,B2B,CZ-West,Partner,Paper Shredder,Office,1.0,3139.0,1990.0,0.1,666.0,Card,Completed,3139.0,313.90000000000003,2825.1,1990.0,169.0999999999999
10367,2026-03-05,C1051,B2B,SK-West,Online,Laptop Pro 14,Electronics,5.0,32501.0,20676.0,0.15,349.0,Invoice,Completed,162505.0,24375.75,138129.25,103380.0,34400.25
10368,2026-03-04,C1118,B2B,CZ-East,Online,Printer,Office,2.0,6896.0,4376.0,0.0,467.0,Card,Completed,13792.0,0.0,13792.0,8752.0,4573.0
10369,2026-01-12,C1274,B2B,SK-West,Online,Printer,Office,6.0,7206.0,4482.0,0.2,342.0,Bank Transfer,Completed,43236.0,8647.2,34588.8,26892.0,7354.800000000003
10370,2026-02-18,C1197,B2C,CZ-West,Partner,Desk 180,Furniture,1.0,12293.0,9550.0,0.05,506.0,Bank Transfer,Cancelled,12293.0,614.6500000000001,11678.35,9550.0,1622.3500000000004
10371,2026-05-23,C1012,B2C,Unknown,Partner,Office Chair,Furniture,3.0,6491.0,4064.0,0.0,326.0,Card,Returned,19473.0,0.0,19473.0,12192.0,6955.0
10372,2026-06-23,C1043,B2B,CZ-East,Online,Office Chair,Furniture,2.0,6287.0,4090.0,0.1,429.0,Card,Completed,12574.0,1257.4,11316.6,8180.0,2707.6000000000004
10373,2026-01-06,C1166,B2C,CZ-West,Sales Rep,Desk 140,Furniture,2.0,8233.0,6181.0,0.0,416.0,Card,Completed,16466.0,0.0,16466.0,12362.0,3688.0
10374,2026-04-23,C1254,B2B,CZ-West,Online,Paper Shredder,Office,6.0,3279.0,1845.0,0.05,414.0,Card,Completed,19674.0,983.7,18690.3,11070.0,7206.299999999999
10375,2026-01-23,C1028,B2C,CZ-West,Partner,Monitor 34,Electronics,7.0,14956.0,10218.0,0.1,596.0,Invoice,Completed,104692.0,10469.2,94222.8,71526.0,22100.800000000003
10376,2026-05-09,C1010,B2C,CZ-Central,Partner,Mouse,Accessories,1.0,1117.0,512.0,0.0,437.0,Card,Completed,1117.0,0.0,1117.0,512.0,168.0
10377,2026-06-19,C1203,B2B,CZ-West,Online,Bookshelf,Furniture,7.0,5741.0,3481.0,0.05,211.0,Bank Transfer,Completed,40187.0,2009.3500000000001,38177.65,24367.0,13599.650000000001
10378,2026-04-19,C1215,B2B,SK-West,Partner,Laptop Air 13,Electronics,2.0,21832.0,16759.0,0.0,415.0,Invoice,Completed,43664.0,0.0,43664.0,33518.0,9731.0
10379,2026-07-13,C1089,B2C,SK-East,Online,Desk 180,Furniture,6.0,11980.0,9279.0,0.0,457.0,Bank Transfer,Completed,71880.0,0.0,71880.0,55674.0,15749.0
10380,2026-04-18,C1026,B2B,SK-East,Online,Webcam,Accessories,4.0,2426.0,1333.0,0.0,182.0,Card,Completed,9704.0,0.0,9704.0,5332.0,4190.0
10381,2026-01-10,C1023,B2B,CZ-Central,Sales Rep,Monitor 27,Electronics,1.0,7435.0,5050.0,0.0,129.0,Card,Cancelled,7435.0,0.0,7435.0,5050.0,2256.0
10382,2026-03-14,C1207,B2C,CZ-East,Partner,Bookshelf,Furniture,7.0,5561.0,3648.0,0.05,291.0,Bank Transfer,Returned,38927.0,1946.3500000000001,36980.65,25536.0,11153.650000000001
10383,2026-04-12,C1160,B2B,CZ-Central,Online,Monitor 27,Electronics,3.0,8424.0,5289.0,0.1,387.0,Card,Completed,25272.0,2527.2000000000003,22744.8,15867.0,6490.799999999999
10384,2026-06-26,C1138,B2B,SK-West,Partner,Monitor 27,Electronics,5.0,7871.0,5346.0,0.0,462.0,Invoice,Completed,39355.0,0.0,39355.0,26730.0,12163.0
10385,2026-04-14,C1146,B2B,CZ-West,Online,Executive Chair,Furniture,2.0,12919.0,7626.0,0.05,62.0,Invoice,Completed,25838.0,1291.9,24546.1,15252.0,9232.099999999999
10386,2026-04-04,C1096,B2B,CZ-West,Partner,Keyboard,Accessories,,1970.0,923.0,0.0,531.0,Invoice,Cancelled,,,,,
10387,2026-04-25,C1184,B2B,CZ-West,Partner,Office Chair,Furniture,6.0,6476.0,4042.0,0.1,476.0,Card,Completed,38856.0,3885.6000000000004,34970.4,24252.0,10242.400000000001
10388,2026-07-24,C1279,B2B,CZ-West,Partner,Laptop Pro 14,Electronics,4.0,29484.0,20678.0,0.05,442.0,Invoice,Completed,117936.0,5896.8,112039.2,82712.0,28885.199999999997
10389,2026-02-16,C1283,B2B,CZ-Central,Sales Rep,Executive Chair,Furniture,1.0,11636.0,7704.0,0.0,550.0,Bank Transfer,Completed,11636.0,0.0,11636.0,7704.0,3382.0
10390,2026-06-19,C1057,B2B,SK-West,Sales Rep,Paper Shredder,Office,3.0,3263.0,2023.0,0.15,375.0,Bank Transfer,Returned,9789.0,1468.35,8320.65,6069.0,1876.6499999999996
10391,2026-06-17,C1176,B2C,CZ-West,Online,Printer,Office,1.0,6765.0,4667.0,0.0,52.0,Card,Completed,6765.0,0.0,6765.0,4667.0,2046.0
10392,2026-03-04,C1258,B2B,CZ-West,Sales Rep,Office Chair,Furniture,3.0,6051.0,4172.0,0.1,242.0,Card,Completed,18153.0,1815.3000000000002,16337.7,12516.0,3579.7000000000007
10393,2026-05-06,C1094,B2B,CZ-East,Online,Printer,Office,,6732.0,4507.0,0.05,359.0,Invoice,Completed,,,,,
10394,2026-07-02,C1197,B2C,CZ-East,Sales Rep,Laptop Pro 14,Electronics,6.0,6971.0,21348.0,0.0,341.0,Card,Cancelled,41826.0,0.0,41826.0,128088.0,-86603.0
10395,2026-03-02,C1259,B2C,CZ-East,Partner,Laptop Pro 14,Electronics,1.0,29795.0,21815.0,0.0,179.0,Invoice,Completed,29795.0,0.0,29795.0,21815.0,7801.0
10396,2026-01-30,C1074,B2C,SK-East,Partner,Docking Station,Accessories,2.0,4235.0,2817.0,0.2,297.0,Invoice,Completed,8470.0,1694.0,6776.0,5634.0,845.0
10397,2026-01-24,C1207,B2B,SK-East,Online,Desk 180,Furniture,1.0,13028.0,9177.0,0.15,360.0,Invoice,Returned,13028.0,1954.1999999999998,11073.8,9177.0,1536.7999999999993
10398,2026-03-28,C1299,B2B,Unknown,Sales Rep,Printer,Office,4.0,6908.0,4691.0,0.0,264.0,Bank Transfer,Completed,27632.0,0.0,27632.0,18764.0,8604.0
10399,2026-03-04,C1069,B2B,SK-East,Sales Rep,Office Chair,Furniture,5.0,5594.0,3846.0,0.0,556.0,Bank Transfer,Completed,27970.0,0.0,27970.0,19230.0,8184.0
10400,2026-01-24,C1207,B2C,CZ-East,Partner,Desk 140,Furniture,3.0,8995.0,6232.0,0.0,329.0,Invoice,Completed,26985.0,0.0,26985.0,18696.0,7960.0
10401,2026-04-28,C1295,B2B,CZ-West,Sales Rep,Monitor 27,Electronics,7.0,7605.0,5091.0,0.0,343.0,Bank Transfer,Completed,53235.0,0.0,53235.0,35637.0,17255.0
10402,2026-06-09,C1006,B2C,SK-West,Partner,Monitor 34,Electronics,2.0,14305.0,9298.0,0.15,280.0,Card,Completed,28610.0,4291.5,24318.5,18596.0,5442.5
10403,2026-06-22,C1207,B2C,SK-West,Online,Webcam,Accessories,1.0,2316.0,1300.0,0.0,408.0,Invoice,Completed,2316.0,0.0,2316.0,1300.0,608.0
10404,2026-01-07,C1115,B2B,SK-West,Partner,Paper Shredder,Office,1.0,3262.0,2043.0,0.1,310.0,Card,Returned,3262.0,326.20000000000005,2935.8,2043.0,582.8000000000002
10405,2026-05-11,C1090,B2C,CZ-East,Sales Rep,Laptop Air 13,Electronics,3.0,20489.0,15267.0,0.0,173.0,Bank Transfer,Completed,61467.0,0.0,61467.0,45801.0,15493.0
10406,2026-05-25,C1085,B2B,CZ-Central,Partner,Executive Chair,Furniture,4.0,10573.0,7450.0,0.2,435.0,Card,Cancelled,42292.0,8458.4,33833.6,29800.0,3598.5999999999985
10407,2026-04-29,C1209,B2C,CZ-West,Partner,Paper Shredder,Office,4.0,3521.0,1938.0,0.05,104.0,Invoice,Completed,14084.0,704.2,13379.8,7752.0,5523.799999999999
10408,2026-03-19,C1124,B2C,SK-East,Sales Rep,Desk 140,Furniture,1.0,8709.0,5830.0,0.1,336.0,Invoice,Completed,8709.0,870.9000000000001,7838.1,5830.0,1672.1000000000004
10409,2026-01-01,C1193,B2C,SK-West,Sales Rep,Mouse,Accessories,5.0,1170.0,500.0,0.05,373.0,Card,Completed,5850.0,292.5,5557.5,2500.0,2684.5
10410,2026-05-07,C1274,B2C,SK-East,Online,Webcam,Accessories,5.0,2169.0,1373.0,0.15,,Card,Completed,10845.0,1626.75,9218.25,6865.0,
10411,2026-06-10,C1156,B2C,CZ-East,Partner,Printer,Office,4.0,7697.0,5073.0,0.0,329.0,Card,Cancelled,30788.0,0.0,30788.0,20292.0,10167.0
10412,2026-03-21,C1001,B2B,SK-West,Partner,Monitor 27,Electronics,6.0,8364.0,5088.0,0.0,99.0,Card,Returned,50184.0,0.0,50184.0,30528.0,19557.0
10413,2026-02-17,C1177,B2C,SK-East,Sales Rep,Desk 140,Furniture,5.0,9026.0,5870.0,,428.0,Card,Completed,45130.0,,,29350.0,
10414,2026-05-18,C1137,B2C,SK-West,Sales Rep,Keyboard,Accessories,4.0,1956.0,4691.0,0.0,55.0,Card,Completed,7824.0,0.0,7824.0,18764.0,-10995.0
10415,2026-04-20,C1087,B2B,CZ-East,Sales Rep,Monitor 27,Electronics,2.0,8161.0,4928.0,0.15,21.0,Invoice,Completed,16322.0,2448.2999999999997,13873.7,9856.0,3996.7000000000007
10416,2026-01-16,C1004,B2B,CZ-East,Partner,Office Chair,Furniture,7.0,6531.0,4052.0,0.1,442.0,Card,Completed,45717.0,4571.7,41145.3,28364.0,12339.300000000003
10417,2026-06-10,C1042,B2B,SK-East,Sales Rep,Monitor 27,Electronics,7.0,7325.0,5001.0,0.0,354.0,Card,Returned,51275.0,0.0,51275.0,35007.0,15914.0
10418,2026-02-02,C1119,B2C,SK-East,Partner,Bookshelf,Furniture,1.0,5522.0,3583.0,0.0,505.0,Invoice,Completed,5522.0,0.0,5522.0,3583.0,1434.0
10419,2026-04-12,C1233,B2B,CZ-West,Online,Laptop Air 13,Electronics,6.0,22488.0,16758.0,0.0,391.0,Card,Completed,134928.0,0.0,134928.0,100548.0,33989.0
10420,2026-04-30,C1079,B2B,CZ-West,Sales Rep,Webcam,Accessories,7.0,2382.0,1319.0,0.0,383.0,Invoice,Completed,16674.0,0.0,16674.0,9233.0,7058.0
10421,2026-07-16,C1001,B2B,SK-West,Sales Rep,Docking Station,Accessories,6.0,4121.0,2529.0,0.0,540.0,Card,Completed,24726.0,0.0,24726.0,15174.0,9012.0
10422,2026-01-04,C1252,B2B,CZ-Central,Partner,Desk 140,Furniture,7.0,9734.0,6054.0,0.0,369.0,Bank Transfer,Completed,68138.0,0.0,68138.0,42378.0,25391.0
10423,2026-02-28,C1135,B2B,SK-West,Partner,Monitor 34,Electronics,6.0,13221.0,9869.0,0.05,298.0,Bank Transfer,Completed,79326.0,3966.3,75359.7,59214.0,15847.699999999997
10424,2026-02-12,C1091,B2B,CZ-East,Partner,Monitor 27,Electronics,1.0,8397.0,5042.0,0.0,216.0,Card,Completed,8397.0,0.0,8397.0,5042.0,3139.0
10425,2026-06-18,C1160,B2B,CZ-West,Partner,Monitor 34,Electronics,4.0,13724.0,9961.0,0.1,204.0,Invoice,Completed,54896.0,5489.6,49406.4,39844.0,9358.400000000001
10426,2026-02-19,C1273,B2B,CZ-East,Online,Mouse,Accessories,3.0,1191.0,555.0,0.0,153.0,Invoice,Completed,3573.0,0.0,3573.0,1665.0,1755.0
10427,2026-01-18,C1047,B2B,SK-East,Online,Paper Shredder,Office,4.0,3186.0,1854.0,0.0,368.0,Invoice,Completed,12744.0,0.0,12744.0,7416.0,4960.0
10428,2026-02-22,C1264,B2B,SK-East,Sales Rep,Monitor 34,Electronics,3.0,15613.0,9831.0,0.0,363.0,Invoice,Completed,46839.0,0.0,46839.0,29493.0,16983.0
10429,2026-03-14,C1237,B2C,CZ-West,Online,Laptop Pro 14,Electronics,7.0,28814.0,22553.0,0.05,383.0,Invoice,Completed,201698.0,10084.900000000001,191613.1,157871.0,33359.100000000006
10430,2026-07-28,C1111,B2C,SK-West,Sales Rep,Monitor 27,Electronics,3.0,7059.0,5490.0,0.0,658.0,Bank Transfer,Completed,21177.0,0.0,21177.0,16470.0,4049.0
10431,2026-01-09,C1180,B2B,CZ-Central,Sales Rep,Desk 180,Furniture,2.0,14036.0,9180.0,0.1,410.0,Card,Completed,28072.0,2807.2000000000003,25264.8,18360.0,6494.799999999999
10432,2026-01-09,C1161,B2B,CZ-West,Online,Laptop Pro 14,Electronics,4.0,29130.0,19814.0,0.05,487.0,Bank Transfer,Completed,116520.0,5826.0,110694.0,79256.0,30951.0
10433,2026-05-21,C1131,B2C,SK-West,Partner,Monitor 34,Electronics,6.0,13163.0,10212.0,0.1,603.0,Invoice,Cancelled,78978.0,7897.8,71080.2,61272.0,9205.199999999997
10434,2026-03-22,C1169,B2C,SK-West,Partner,Printer,Office,6.0,7201.0,4924.0,0.0,302.0,Card,Completed,43206.0,0.0,43206.0,29544.0,13360.0
